grievance_id,district,department,grievance_type,gps_match_flag,photo_uploaded,ivr_call_status,ivr_response,verification_status,reopen_flag
GJ-SWG-38192,Surat,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38193,Ahmedabad,Roads,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38194,Surat,Electricity,Pothole,1,0,SUCCESS,2,FAILED,1
GJ-SWG-38195,Rajkot,Sanitation,Drainage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38196,Rajkot,Sanitation,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38197,Vadodara,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38198,Rajkot,Water,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38199,Surat,Roads,Garbage,0,1,FAILED,0,REOPENED,1
GJ-SWG-38200,Vadodara,Roads,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38201,Rajkot,Water,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38202,Ahmedabad,Water,Drainage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38203,Rajkot,Sanitation,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38204,Rajkot,Sanitation,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38205,Ahmedabad,Sanitation,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-38206,Surat,Water,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38207,Rajkot,Sanitation,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38208,Vadodara,Roads,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38209,Surat,Electricity,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38210,Rajkot,Water,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38211,Vadodara,Sanitation,Power Cut,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-38212,Surat,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38213,Vadodara,Electricity,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38214,Vadodara,Water,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38215,Surat,Water,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38216,Ahmedabad,Water,Power Cut,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-38217,Ahmedabad,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38218,Surat,Water,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38219,Rajkot,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38220,Surat,Roads,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-38221,Rajkot,Roads,Leakage,0,1,FAILED,0,REOPENED,1
GJ-SWG-38222,Ahmedabad,Electricity,Drainage,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-38223,Vadodara,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38224,Vadodara,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38225,Rajkot,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38226,Rajkot,Roads,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38227,Ahmedabad,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38228,Ahmedabad,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38229,Ahmedabad,Electricity,Power Cut,0,1,FAILED,0,REOPENED,1
GJ-SWG-38230,Vadodara,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38231,Rajkot,Water,Drainage,1,0,FAILED,0,FAILED,1
GJ-SWG-38232,Rajkot,Electricity,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38233,Ahmedabad,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38234,Rajkot,Roads,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-38235,Ahmedabad,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38236,Vadodara,Roads,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38237,Vadodara,Water,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38238,Rajkot,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38239,Vadodara,Water,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38240,Ahmedabad,Electricity,Drainage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-38241,Ahmedabad,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38242,Surat,Roads,Power Cut,1,0,FAILED,0,FAILED,1
GJ-SWG-38243,Vadodara,Water,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38244,Vadodara,Sanitation,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38245,Vadodara,Roads,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38246,Ahmedabad,Sanitation,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38247,Ahmedabad,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38248,Ahmedabad,Roads,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38249,Rajkot,Water,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38250,Vadodara,Roads,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38251,Vadodara,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38252,Surat,Water,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-38253,Vadodara,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38254,Vadodara,Roads,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38255,Vadodara,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38256,Rajkot,Roads,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38257,Surat,Electricity,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38258,Surat,Electricity,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38259,Surat,Electricity,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-38260,Ahmedabad,Roads,Power Cut,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-38261,Rajkot,Electricity,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38262,Ahmedabad,Sanitation,Power Cut,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38263,Vadodara,Water,Drainage,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-38264,Rajkot,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38265,Rajkot,Electricity,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38266,Ahmedabad,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38267,Vadodara,Electricity,Drainage,0,1,FAILED,0,REOPENED,1
GJ-SWG-38268,Ahmedabad,Water,Pothole,1,0,SUCCESS,1,FAILED,1
GJ-SWG-38269,Ahmedabad,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38270,Surat,Electricity,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38271,Surat,Water,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38272,Vadodara,Electricity,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38273,Ahmedabad,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38274,Vadodara,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38275,Ahmedabad,Sanitation,Leakage,1,0,FAILED,0,FAILED,1
GJ-SWG-38276,Surat,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38277,Vadodara,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38278,Ahmedabad,Sanitation,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38279,Vadodara,Roads,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38280,Surat,Roads,Leakage,0,0,SUCCESS,1,REOPENED,1
GJ-SWG-38281,Vadodara,Roads,Drainage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-38282,Surat,Sanitation,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38283,Rajkot,Sanitation,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38284,Rajkot,Sanitation,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38285,Rajkot,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38286,Ahmedabad,Electricity,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38287,Ahmedabad,Sanitation,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38288,Rajkot,Water,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38289,Surat,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38290,Ahmedabad,Sanitation,Pothole,0,0,SUCCESS,1,FAILED,1
GJ-SWG-38291,Vadodara,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38292,Vadodara,Roads,Leakage,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-38293,Ahmedabad,Electricity,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38294,Rajkot,Sanitation,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-38295,Ahmedabad,Sanitation,Power Cut,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38296,Rajkot,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38297,Rajkot,Roads,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38298,Vadodara,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38299,Vadodara,Sanitation,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38300,Rajkot,Water,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38301,Vadodara,Sanitation,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38302,Surat,Roads,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38303,Rajkot,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38304,Ahmedabad,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38305,Rajkot,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38306,Ahmedabad,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38307,Rajkot,Electricity,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38308,Ahmedabad,Water,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-38309,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38310,Surat,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38311,Rajkot,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38312,Vadodara,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38313,Vadodara,Water,Leakage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38314,Vadodara,Roads,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38315,Surat,Sanitation,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38316,Vadodara,Water,Pothole,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38317,Rajkot,Water,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38318,Vadodara,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38319,Vadodara,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38320,Surat,Electricity,Pothole,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38321,Rajkot,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38322,Rajkot,Electricity,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38323,Rajkot,Sanitation,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38324,Vadodara,Water,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38325,Surat,Water,Pothole,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38326,Rajkot,Electricity,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-38327,Surat,Water,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38328,Vadodara,Sanitation,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38329,Vadodara,Sanitation,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38330,Surat,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38331,Surat,Electricity,Power Cut,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38332,Rajkot,Sanitation,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38333,Surat,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38334,Surat,Sanitation,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38335,Vadodara,Sanitation,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38336,Surat,Roads,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38337,Ahmedabad,Electricity,Power Cut,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38338,Ahmedabad,Electricity,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38339,Surat,Roads,Power Cut,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38340,Surat,Electricity,Leakage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-38341,Vadodara,Electricity,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38342,Surat,Sanitation,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38343,Vadodara,Sanitation,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38344,Surat,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38345,Vadodara,Water,Drainage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38346,Ahmedabad,Water,Power Cut,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38347,Surat,Roads,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38348,Rajkot,Electricity,Pothole,1,0,SUCCESS,2,FAILED,1
GJ-SWG-38349,Rajkot,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38350,Rajkot,Water,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38351,Surat,Water,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38352,Rajkot,Sanitation,Leakage,0,0,SUCCESS,1,REOPENED,1
GJ-SWG-38353,Vadodara,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38354,Vadodara,Water,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38355,Surat,Water,Garbage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38356,Ahmedabad,Sanitation,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38357,Ahmedabad,Water,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38358,Rajkot,Electricity,Drainage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-38359,Surat,Roads,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38360,Vadodara,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38361,Rajkot,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38362,Vadodara,Water,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38363,Rajkot,Roads,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38364,Vadodara,Roads,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38365,Vadodara,Sanitation,Pothole,1,0,FAILED,0,REOPENED,1
GJ-SWG-38366,Ahmedabad,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38367,Ahmedabad,Roads,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38368,Rajkot,Electricity,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38369,Rajkot,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38370,Vadodara,Electricity,Pothole,0,0,SUCCESS,1,FAILED,1
GJ-SWG-38371,Surat,Roads,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38372,Surat,Water,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38373,Surat,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38374,Vadodara,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38375,Vadodara,Electricity,Power Cut,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38376,Ahmedabad,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38377,Ahmedabad,Electricity,Power Cut,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38378,Surat,Water,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38379,Rajkot,Water,Power Cut,0,0,SUCCESS,2,FAILED,1
GJ-SWG-38380,Rajkot,Sanitation,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38381,Ahmedabad,Sanitation,Garbage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-38382,Ahmedabad,Water,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-38383,Ahmedabad,Roads,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38384,Vadodara,Roads,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38385,Surat,Sanitation,Pothole,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38386,Ahmedabad,Roads,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38387,Rajkot,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38388,Vadodara,Water,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38389,Surat,Water,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38390,Vadodara,Sanitation,Garbage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38391,Ahmedabad,Roads,Leakage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38392,Rajkot,Roads,Pothole,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-38393,Surat,Roads,Power Cut,0,1,FAILED,0,REOPENED,1
GJ-SWG-38394,Surat,Electricity,Leakage,0,1,FAILED,0,FAILED,1
GJ-SWG-38395,Surat,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38396,Ahmedabad,Sanitation,Leakage,0,1,FAILED,0,REOPENED,1
GJ-SWG-38397,Ahmedabad,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38398,Rajkot,Electricity,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-38399,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38400,Rajkot,Roads,Pothole,0,0,SUCCESS,1,FAILED,1
GJ-SWG-38401,Surat,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38402,Surat,Roads,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38403,Ahmedabad,Water,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38404,Surat,Roads,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38405,Rajkot,Water,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38406,Vadodara,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38407,Ahmedabad,Roads,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38408,Vadodara,Roads,Pothole,1,0,SUCCESS,2,FAILED,1
GJ-SWG-38409,Rajkot,Water,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38410,Surat,Electricity,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38411,Ahmedabad,Roads,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38412,Rajkot,Water,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38413,Vadodara,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38414,Surat,Electricity,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38415,Rajkot,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38416,Rajkot,Roads,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38417,Surat,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38418,Vadodara,Roads,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38419,Rajkot,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38420,Ahmedabad,Roads,Leakage,0,1,FAILED,0,FAILED,1
GJ-SWG-38421,Vadodara,Water,Power Cut,1,0,FAILED,0,FAILED,1
GJ-SWG-38422,Rajkot,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38423,Vadodara,Roads,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38424,Rajkot,Roads,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38425,Surat,Roads,Leakage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38426,Surat,Roads,Garbage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-38427,Surat,Sanitation,Pothole,1,0,FAILED,0,REOPENED,1
GJ-SWG-38428,Vadodara,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38429,Surat,Electricity,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38430,Ahmedabad,Sanitation,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38431,Ahmedabad,Electricity,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38432,Surat,Electricity,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38433,Rajkot,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38434,Surat,Roads,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-38435,Surat,Roads,Pothole,0,0,FAILED,0,REOPENED,1
GJ-SWG-38436,Vadodara,Electricity,Garbage,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-38437,Rajkot,Water,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38438,Surat,Electricity,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38439,Rajkot,Electricity,Drainage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38440,Surat,Water,Power Cut,0,1,FAILED,0,REOPENED,1
GJ-SWG-38441,Rajkot,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38442,Surat,Sanitation,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38443,Vadodara,Electricity,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38444,Ahmedabad,Sanitation,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38445,Rajkot,Sanitation,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-38446,Surat,Electricity,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38447,Ahmedabad,Sanitation,Leakage,1,0,SUCCESS,2,FAILED,1
GJ-SWG-38448,Vadodara,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38449,Ahmedabad,Electricity,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38450,Ahmedabad,Roads,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38451,Ahmedabad,Sanitation,Garbage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38452,Surat,Roads,Pothole,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38453,Ahmedabad,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38454,Surat,Sanitation,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38455,Surat,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38456,Surat,Electricity,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-38457,Surat,Roads,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-38458,Vadodara,Electricity,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38459,Ahmedabad,Sanitation,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38460,Ahmedabad,Sanitation,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38461,Surat,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38462,Vadodara,Roads,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38463,Rajkot,Water,Pothole,0,1,FAILED,0,REOPENED,1
GJ-SWG-38464,Surat,Electricity,Leakage,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-38465,Vadodara,Sanitation,Drainage,1,0,FAILED,0,FAILED,1
GJ-SWG-38466,Vadodara,Roads,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38467,Ahmedabad,Electricity,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-38468,Ahmedabad,Sanitation,Power Cut,1,0,FAILED,0,REOPENED,1
GJ-SWG-38469,Ahmedabad,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38470,Vadodara,Water,Garbage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-38471,Vadodara,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38472,Surat,Sanitation,Pothole,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-38473,Surat,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38474,Vadodara,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38475,Vadodara,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38476,Vadodara,Roads,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-38477,Rajkot,Electricity,Drainage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-38478,Surat,Water,Garbage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-38479,Ahmedabad,Water,Garbage,0,1,FAILED,0,FAILED,1
GJ-SWG-38480,Vadodara,Roads,Leakage,0,1,FAILED,0,REOPENED,1
GJ-SWG-38481,Ahmedabad,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-38482,Ahmedabad,Sanitation,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-38483,Vadodara,Water,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
